px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
-21.4952	7.92087	4.9898	0.559021	-0.410219	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417	0
-21.0106	8.43363	5.1486	0.584849	-0.313779	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871	4.43736
-21.0106	8.43363	5.1486	0.584849	-0.313779	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341	0
-20.4892	8.77281	5.25441	0.521955	-0.383276	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835	3.87688
-20.4892	8.77281	5.25441	0.521955	-0.383276	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358	0
-20.0675	9.03825	5.21311	0.514717	-0.320925	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919	1.34123
-20.0675	9.03825	5.21311	0.514717	-0.320925	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524	0
-19.6678	9.23119	5.12416	0.499859	-0.273994	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179	1.48114
-19.6678	9.23119	5.12416	0.499859	-0.273994	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891	0
-19.1192	9.58575	5.27081	0.463631	-0.311415	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666	2.88629
-19.1192	9.58575	5.27081	0.463631	-0.311415	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751	0
-18.7351	9.64297	5.12387	0.402596	-0.347349	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429	2.84194
-18.7351	9.64297	5.12387	0.402596	-0.347349	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429	0
-18.2679	9.60917	5.04794	0.295806	-0.45411	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514	7.94899
-18.2679	9.60917	5.04794	0.295806	-0.45411	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691	0
-17.7363	9.81261	5.06471	0.276794	-0.400131	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964	3.15409
-17.7363	9.81261	5.06471	0.276794	-0.400131	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338	0
-17.225	9.99082	5.10813	0.24324	-0.397298	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818	0.209563
-17.225	9.99082	5.10813	0.24324	-0.397298	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408	0
-16.7153	10.1163	5.11498	0.209207	-0.385684	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113	0.192965
-16.7153	10.1163	5.11498	0.209207	-0.385684	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937	0
-16.1835	10.2886	5.16797	0.187532	-0.368059	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883	0.437065
-16.1835	10.2886	5.16797	0.187532	-0.368059	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956	0
-15.6839	10.4085	5.14871	0.174396	-0.325119	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159	0.547752
-15.6839	10.4085	5.14871	0.174396	-0.325119	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957	0
-15.0345	10.5611	5.33556	0.121778	-0.383354	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692	6.27921
-15.0345	10.5611	5.33556	0.121778	-0.383354	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828	0
-14.6009	10.5022	5.13564	0.103734	-0.301092	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394	7.94554
-14.6009	10.5022	5.13564	0.103734	-0.301092	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418	0
-14.0679	10.5592	5.1529	0.0778982	-0.29339	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926	0.339798
-14.0679	10.5592	5.1529	0.0778982	-0.29339	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944	0
-13.5259	10.6942	5.15538	0.102791	-0.203289	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496	2.39744
-13.5259	10.6942	5.15538	0.102791	-0.203289	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603	0
-13.0003	10.7493	5.17611	0.0784085	-0.214262	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288	0.0837166
-13.0003	10.7493	5.17611	0.0784085	-0.214262	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857	0
-12.4223	10.906	5.25508	0.0961693	-0.167455	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467	1.22461
-12.4223	10.906	5.25508	0.0961693	-0.167455	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997	0
-11.9031	10.9695	5.24543	0.0952752	-0.137418	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177	0.253357
-11.9031	10.9695	5.24543	0.0952752	-0.137418	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022	0
-11.3262	11.0304	5.30011	0.0822193	-0.139514	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546	1.33328
-11.3262	11.0304	5.30011	0.0822193	-0.139514	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761	0
-10.9315	10.8323	5.16098	-0.0428138	-0.311986	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681	8.9534
-10.9315	10.8323	5.16098	-0.0428138	-0.311986	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317	0
-10.4551	10.7996	5.11288	-0.0697505	-0.300107	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679	0.493047
-10.4551	10.7996	5.11288	-0.0697505	-0.300107	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776	0
-9.92879	10.8957	5.06657	-0.0218371	-0.16306	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618	6.93919
-9.92879	10.8957	5.06657	-0.0218371	-0.16306	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212	0
-9.58313	10.7649	4.87243	-0.0588962	-0.165319	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664	3.8477
-9.58313	10.7649	4.87243	-0.0588962	-0.165319	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865	0
-9.1449	10.6862	4.79266	-0.0745629	-0.143711	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787	1.34638
-9.1449	10.6862	4.79266	-0.0745629	-0.143711	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248	0
-8.74156	10.5557	4.6824	-0.104577	-0.141664	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992	2.81224
-8.74156	10.5557	4.6824	-0.104577	-0.141664	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359	0
-8.17343	10.6424	4.79087	-0.0660523	-0.0774445	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617	3.18559
-8.17343	10.6424	4.79087	-0.0660523	-0.0774445	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791	0
-7.60453	10.6773	4.87884	-0.0360174	-0.0221388	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029	1.78442
-7.60453	10.6773	4.87884	-0.0360174	-0.0221388	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692	0
-7.12586	10.7427	4.87202	0.00959182	0.0542162	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84874e-15	3.01047
