px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
-21.6418	7.91418	4.92297	0.565223	-0.398338	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971	0
-21.1576	8.03356	4.88486	0.444996	-0.50619	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417	3.44924
-21.1576	8.03356	4.88486	0.444996	-0.50619	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871	0
-20.8399	8.35549	4.79811	0.488051	-0.381852	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341	5.10241
-20.8399	8.35549	4.79811	0.488051	-0.381852	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835	0
-20.3511	8.60739	4.92865	0.449869	-0.380556	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358	1.70042
-20.3511	8.60739	4.92865	0.449869	-0.380556	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919	0
-19.9595	8.84128	4.86381	0.440022	-0.34336	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524	0.794748
-19.9595	8.84128	4.86381	0.440022	-0.34336	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179	0
-19.5037	9.00999	4.86153	0.387447	-0.36778	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891	0.166194
-19.5037	9.00999	4.86153	0.387447	-0.36778	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666	0
-18.9305	9.17163	5.05241	0.31567	-0.41287	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751	4.18053
-18.9305	9.17163	5.05241	0.31567	-0.41287	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429	0
-18.4468	9.3777	5.0957	0.304241	-0.372382	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429	0.631645
-18.4468	9.3777	5.0957	0.304241	-0.372382	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514	0
-17.9079	9.59694	5.23092	0.295983	-0.331995	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691	2.26638
-17.9079	9.59694	5.23092	0.295983	-0.331995	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964	0
-17.3918	9.79652	5.28851	0.28854	-0.296827	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338	0.66247
-17.3918	9.79652	5.28851	0.28854	-0.296827	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818	0
-16.8928	10.0252	5.32034	0.303828	-0.235997	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408	1.09541
-16.8928	10.0252	5.32034	0.303828	-0.235997	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113	0
-16.4309	10.2377	5.27168	0.317513	-0.185839	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937	0.906963
-16.4309	10.2377	5.27168	0.317513	-0.185839	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883	0
-15.9463	10.3112	5.19696	0.258766	-0.240391	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956	1.40205
-15.9463	10.3112	5.19696	0.258766	-0.240391	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159	0
-15.4753	10.3393	5.092	0.190164	-0.301304	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957	2.16798
-15.4753	10.3393	5.092	0.190164	-0.301304	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692	0
-14.9643	10.445	5.11877	0.167382	-0.291105	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828	0.101525
-14.9643	10.445	5.11877	0.167382	-0.291105	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394	0
-14.4366	10.397	5.11148	0.0707385	-0.383154	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418	2.40212
-14.4366	10.397	5.11148	0.0707385	-0.383154	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926	0
-13.8992	10.6351	5.22346	0.141116	-0.233539	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944	7.45574
-13.8992	10.6351	5.22346	0.141116	-0.233539	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496	0
-13.3716	10.6386	5.22629	0.0833964	-0.280376	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603	0.600749
-13.3716	10.6386	5.22629	0.0833964	-0.280376	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288	0
-12.8896	10.8179	5.18858	0.133274	-0.174553	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857	3.19134
-12.8896	10.8179	5.18858	0.133274	-0.174553	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467	0
-12.3705	10.7667	5.17394	0.0548358	-0.257525	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997	1.91238
-12.3705	10.7667	5.17394	0.0548358	-0.257525	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177	0
-11.8857	10.9006	5.13683	0.0897458	-0.175345	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022	2.00275
-11.8857	10.9006	5.13683	0.0897458	-0.175345	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546	0
-11.3995	10.9423	5.09258	0.0736223	-0.173592	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761	0.196071
-11.3995	10.9423	5.09258	0.0736223	-0.173592	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681	0
-10.8002	10.8493	5.24246	-0.0145119	-0.26913	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317	4.76145
-10.8002	10.8493	5.24246	-0.0145119	-0.26913	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679	0
-10.3196	10.8524	5.1675	-0.0309668	-0.255463	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776	0.614308
-10.3196	10.8524	5.1675	-0.0309668	-0.255463	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618	0
-9.81439	10.9454	5.15248	0.00477479	-0.172291	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212	1.94398
-9.81439	10.9454	5.15248	0.00477479	-0.172291	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664	0
-9.30252	10.982	5.14921	0.00798625	-0.144537	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865	0.215247
-9.30252	10.982	5.14921	0.00798625	-0.144537	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787	0
-8.7891	11.0196	5.14915	0.0132711	-0.117726	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248	0.200153
-8.7891	11.0196	5.14915	0.0132711	-0.117726	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992	0
-8.38043	10.8696	4.95764	-0.0795031	-0.228006	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359	7.12338
-8.38043	10.8696	4.95764	-0.0795031	-0.228006	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617	0
-7.77514	10.8988	5.15912	-0.0613916	-0.171501	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791	4.9754
-7.77514	10.8988	5.15912	-0.0613916	-0.171501	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029	0
-7.22983	10.8432	5.21892	-0.0883723	-0.184524	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692	0.404802
-7.22983	10.8432	5.21892	-0.0883723	-0.184524	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84874e-15	0
